source_id,organisation,url,collector,parser,frequency,trust_score,last_collection,next_collection,active,consuming_packages,consuming_dataset_count,rows_citing_source,observed_confidence_avg,trust_rationale,frequency_rationale,pipeline_rationale
src-526,MSME-DI Thrissur project profile on Aluminium Fabrication; KVIC PMEGP common project profile documents (search-snippet level); Jindal Aluminium and Hindalco company materials; Entrepreneur Street profile of Aluguard Systems; NIIR aluminium-fabrication business-idea industry summary,https://www.msmedithrissur.gov.in/pdf/Aluminumfabrication.pdf ; https://www.kviconline.gov.in/pmegp/pmegpweb/docs/commonprojectprofile/AluminiumFabrictaion.pdf ; https://jindalaluminium.com/ ; https://www.hindalco.com/businesses/aluminium/extrusions ; https://entrepreneurstreet.in/9154-2/ ; https://www.niir.org/blog/aluminium-manufacturing-business/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-23,2026-10-22,TRUE,Package004_Industries,1,1,66.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-527,MUDRA; Department of Financial Services,https://www.mudra.org.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,55,2026-07-25,2026-10-24,TRUE,Package007_Government_Schemes;Package008_MSME,2,2,76.5,Tier 3 - other public source,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-528,Package001_Geography district master; scheme guidelines,https://www.myscheme.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-25,2026-10-24,TRUE,Package007_Government_Schemes;Package008_MSME,7,556,70.8,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-529,NABARD,https://www.nabard.org/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,82,2026-07-25,2027-07-25,TRUE,Package005_Agriculture;Package007_Government_Schemes;Package008_MSME,5,8,73.4,Tier 1 - statutory financial or development institution,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-530,NASSCOM,https://www.nasscom.in,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,62,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,6,66.8,Tier 3 - industry association or analyst,Annual industry reporting cycle,HTML portal page; figures are published in tables
src-531,"NASSCOM Industry Skills Mapping, LinkedIn Jobs Report",https://www.nasscom.in/knowledge-center,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,62,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,40,68.0,Tier 3 - industry association or analyst,Annual industry reporting cycle,HTML portal page; figures are published in tables
src-532,WebSearch cross-check (NBA official site + Ministry of Education page),https://www.nbaind.org/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,72.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-533,NDDB; Department of Animal Husbandry & Dairying,https://www.nddb.coop/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package005_Agriculture,1,1,75.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-534,MoHFW,https://www.nha.gov.in,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,67.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-535,NIELIT official website (Hyderabad centre page),https://www.nielit.gov.in/hyderabad/index.php,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,73.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-536,NIELIT official 'A' Level page; NIELIT NSQF-aligned courses annexure,https://www.nielit.in/content/%E2%80%99-level-it; https://www.nielit.gov.in/sites/default/files/general/NSQF_Annexure%20IX%20-%20Details%20of%20NSQF%20aligned%20NIELIT%20Courses.pdf,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.pdf_parser.PDFParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,76.0,Tier 3 - other public source,No faster cadence justified by observed change rate,URL serves a PDF document
src-537,NIELIT official course page; NIELIT exam FAQ aggregator,https://www.nielit.in/content/course-computer-concepts-ccc; https://examjila.in/content/ccc-course-faqs/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,74.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-538,NIELIT official 'O' Level page; National Qualification Register (NQR),https://www.nielit.in/content/o%E2%80%99-level-it; https://nqr.gov.in/qualifications-register/search?field_qualification_title__value=o+level,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,72.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-539,NIIT official corporate website; NIIT Foundation official website,https://www.niit.com/india/training; https://niitfoundation.org/skill-development-centres/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,55.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-540,DGT/NCVT Turner and Machinist CTS Qualification Files; CNC Machinist 3-Axis Short-Term Course Qualification File; Bharat Skills CITS Machinist & Operator Advance Machine Tool curriculum,https://www.nimilearningonline.in/shortterm_pdf/CNC%20Machinist%203-Axis_STC_NSQF-5.pdf; https://bharatskills.gov.in/pdf/QF_Curriculum/Machinist&OperatorAdvanceMachineToolc.pdf; https://syllabus.iti.directory/cts/turner,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,70.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-541,NIRF Official Website,https://www.nirfindia.org/Home/About,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,88.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-542,WebSearch,https://www.nmc.org.in/; https://en.wikipedia.org/wiki/National_Medical_Commission,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-21,2027-07-21,TRUE,Package003_Healthcare,1,1,85.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-543,DGT/NCVT Plumber CTS and ATS Qualification Files (multiple curriculum versions at different NSQF levels),https://www.nqr.gov.in/sites/default/files/Plumber_ATS_NSQF-5_0.pdf; https://www.cstaricalcutta.gov.in/images/ATS-Plumber-NSQF-5.pdf; https://dgt.gov.in,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,58.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-544,National Qualification Register (NQR) Qualification File; B&WSSC official site,https://www.nqr.gov.in/sites/default/files/Q-File_Trainee%20Beautician_V1.0.pdf; https://www.bwssc.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,64.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-545,DGT/NCVET Electrician CTS 2.0 Qualification File; DGT apprenticeship (NAPS) framework; IASC Sector Skill Council PLC Technician QP; ESSCI Qualification Packs,https://www.nqr.gov.in/sites/default/files/QF_Electrician_CTS2.0_NSQF-4.pdf; https://iascsectorskillcouncil.in/wp-content/uploads/2022/01/QPNOS_PLCTechnician.pdf; https://www.essc-india.org/qualification-packs.php; https://dgt.gov.in,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,68.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-546,"WebSearch aggregated (NSDC official site, Vajiram & Ravi, BankBazaar, Newkerala)",https://www.nsdcindia.org/; https://www.newkerala.com/news/a/over-650-youth-compete-indiaskills-national-competition-263.htm,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package004_Industries,1,1,78.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-547,"NSDC 'Construction Painter and Decorator' participant handbook/QP; National Qualifications Register (NQR) qualification file; Asian Paints dealership-model and app materials (Khatabook, StartupTalky, Asian Paints official app-store listings); paint-industry seasonal-demand analysis (Adgully, DKSH Insights, Business Standard)",https://www.nsdcindia.org/scmp/assets/image/1622654326-Construction_painter_and_Decorator.pdf ; https://nqr.gov.in/qualifications/9775 ; https://www.csdcindia.org/qualification-packs-model-curriculums/ ; https://khatabook.com/blog/how-to-get-asian-paints-dealership-in-india/ ; https://www.asianpaints.com/resources/tools/mobile-app.html ; https://www.adgully.com/post/6464/festival-season-fuels-demand-rebound-in-indias-paint-sector-what-brands-are-doing-differently ; https://www.dksh.com/global-en/home/insights/exploring-the-timeless-indian-tradition-of-painting-houses-during-diwali,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-23,2027-07-23,TRUE,Package004_Industries,1,1,76.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-548,"Ministry of Micro, Small and Medium Enterprises",https://www.nsic.co.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,82,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes;Package008_MSME,2,2,71.0,Tier 1 - statutory financial or development institution,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-549,"WebSearch cross-check (dst.gov.in and indiascienceandtechnology.gov.in listed among results; corroborated by buddy4study.com, sabscholarship.com)",https://www.online-inspire.gov.in/Content/SHEFAQs.pdf,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.pdf_parser.PDFParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,88.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,URL serves a PDF document
src-550,Oracle,https://www.oracle.com,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,70.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-551,PFRDA; NPS Trust,https://www.pfrda.org.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,74.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-552,Ministry of Agriculture,https://www.pib.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package005_Agriculture,1,2,71.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-553,Ministry of Agriculture,https://www.pib.gov.in/PressReleaseIframePage.aspx?PRID=1598373,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package005_Agriculture,1,1,74.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-554,PMFME Model DPR - Ragi/Small Millets Processing Unit (hosted on state PMFME portals); PIB/Agro Spectrum India coverage of Telangana's PJTSAU Millet Incubation Centre; Telangana Today news report on Chelpur unit; IIMR FPO-support data; The Better India (Troo Good and Health Sutra founder profiles); Future Market Insights / 6Wresearch / Ken Research millet-market-size reporting; OpenPR India millets-production data,https://www.pib.gov.in/PressReleaseIframePage.aspx?PRID=1947884 ; https://agrospectrumindia.com/2023/09/17/telangana-inaugurates-the-first-of-its-kind-millet-incubation-centre-at-hyderabad.html ; https://telanganatoday.com/telangana-bhupalpally-swears-by-millets-as-farmers-turn-to-cereal-grains ; https://thebetterindia.com/325105/hyderabad-entrepreneur-raju-bhupati-makes-affordable-troo-good-millet-snacks/ ; https://thebetterindia.com/338546/millet-startup-revenue-in-crores-ready-to-eat-food-health-sutra-hyderabad/ ; https://www.futuremarketinsights.com/reports/millet-market ; https://www.6wresearch.com/market-takeaways-view/millet-market-size-in-india ; https://www.openpr.com/news/4506296/india-millets-market-surpasses-17-25-million-metric-tons,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package004_Industries,1,1,73.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
